5.200000000000000178e+00 -7.032851794984634752e-01 -5.818785761809660562e-01 -5.960265321024506013e-01 -5.750065492418822144e-01 -5.736914955977449049e-01 -5.646750107681968167e-01 -5.734946768344667545e-01 -5.695801182973213583e-01 -5.674518846464957633e-01
5.300000000000000711e+00 -5.409834265517015073e-01 -5.714114545392025013e-01 -6.220334294488043536e-01 -6.445368592621141257e-01 -6.004029410578815007e-01 -6.212973719841231590e-01 -6.136852012101673415e-01 -6.140897581046566023e-01 -6.144895813859519995e-01
5.400000000000000355e+00 -6.911387156766423123e-01 -6.794548604967934891e-01 -6.674220401783201861e-01 -6.775844440969314153e-01 -6.487913051949200094e-01 -6.571274498530405017e-01 -6.554700012410165089e-01 -6.594645315318085066e-01 -6.585891363362834650e-01
5.500000000000000000e+00 -5.450064213017911108e-01 -7.521087958681452745e-01 -7.442509821644446300e-01 -6.996669675368699659e-01 -6.976702991845183943e-01 -7.014310967338839298e-01 -6.975529963696246449e-01 -7.004633123218203528e-01 -6.999404147883943050e-01
5.600000000000000533e+00 -5.493363987601571630e-01 -6.405485413105875825e-01 -7.428917030690387335e-01 -7.526378905993703627e-01 -7.376592580617623574e-01 -7.475492299086650139e-01 -7.424008349081437919e-01 -7.435018088279663484e-01 -7.423531327775162447e-01
5.700000000000000178e+00 -8.783161144055333658e-01 -7.782382604061843789e-01 -7.453760481233914215e-01 -7.631919874903695389e-01 -7.838173300844509805e-01 -7.863294897910901859e-01 -7.815856268128167361e-01 -7.798503402192379363e-01 -7.808964339702325619e-01
5.800000000000000711e+00 -1.000566972889893380e+00 -7.705818819026413191e-01 -8.231660317736863020e-01 -8.022447363666230791e-01 -8.316499028493159473e-01 -8.149924201653746536e-01 -8.218600176107228039e-01 -8.194432162398342934e-01 -8.163714220524760368e-01
5.900000000000000355e+00 -9.649410930224647798e-01 -9.102915051253112066e-01 -8.536854313868348365e-01 -8.543319673980093176e-01 -8.538592778299358699e-01 -8.539457756438544322e-01 -8.527955260524253678e-01 -8.525674406332376387e-01 -8.535504562886165880e-01
6.000000000000000000e+00 -1.037003068980025366e+00 -8.642389937641103970e-01 -8.562734185207918625e-01 -8.907347853637090918e-01 -8.826613436268669899e-01 -8.900781506349013661e-01 -8.783262295293740030e-01 -8.874171297772861511e-01 -8.865128407992517445e-01
6.100000000000000533e+00 -1.006038323133501944e+00 -9.880486159887232889e-01 -9.241143990576922151e-01 -9.288921551522029141e-01 -9.100262919499088055e-01 -9.084446293816040852e-01 -9.197538011763153332e-01 -9.152448926792902117e-01 -9.152265904877796565e-01
6.200000000000000178e+00 -8.692422672350638146e-01 -9.905044382586137841e-01 -9.513662376471652138e-01 -9.473764635755724806e-01 -9.393417039225120391e-01 -9.432052834439322853e-01 -9.361983837814837894e-01 -9.392113580069674228e-01 -9.412770465411141041e-01
6.300000000000000711e+00 -9.724222411607585936e-01 -9.215604973494786467e-01 -9.811311875210356748e-01 -9.911151635398626203e-01 -9.705595986495554328e-01 -9.758274937768894874e-01 -9.666767115265757493e-01 -9.646921252032496508e-01 -9.656010977627398351e-01
6.400000000000000355e+00 -9.257318261180321750e-01 -9.528736392703480718e-01 -1.007979827736582124e+00 -1.013120697780735879e+00 -9.884807353959499387e-01 -9.870243568584474714e-01 -9.856150285610311146e-01 -9.885008576513367728e-01 -9.882356944665854348e-01
6.500000000000000000e+00 -8.438787136439115377e-01 -1.023635536354602360e+00 -1.040027966663336523e+00 -1.016445276949817123e+00 -9.957609084550632650e-01 -1.003648931182392179e+00 -1.005073796426426913e+00 -1.005382532442066656e+00 -1.004797364028032769e+00
6.600000000000000533e+00 -9.219031381586131335e-01 -1.054761306268861887e+00 -1.073612730878536814e+00 -1.006155942391117719e+00 -1.028404952986512688e+00 -1.022605712466059691e+00 -1.022001924755559621e+00 -1.016855276864208513e+00 -1.021236990446688475e+00
6.700000000000000178e+00 -9.786735926633279847e-01 -1.030688026253470113e+00 -1.052919181241793067e+00 -1.024562411823226382e+00 -1.029594721709787608e+00 -1.041418938381345027e+00 -1.031689987979392598e+00 -1.032071758256897454e+00 -1.032172905455232437e+00
6.800000000000000711e+00 -1.010811021878964322e+00 -1.082175213474585895e+00 -1.061393646511600286e+00 -1.036145690270052100e+00 -1.043126061615000655e+00 -1.043501327880622664e+00 -1.041441671289683235e+00 -1.042533286862242115e+00 -1.041830061506905158e+00
6.900000000000000355e+00 -1.165549845679861418e+00 -1.004926352258830091e+00 -1.097206566007626893e+00 -1.056425956579107650e+00 -1.042734151397246789e+00 -1.046674455401024106e+00 -1.050397017469966165e+00 -1.047016736509232882e+00 -1.048328140854299928e+00
7.000000000000000000e+00 -1.157052935680372263e+00 -1.084470804686676670e+00 -1.063722267942133648e+00 -1.087592287008289249e+00 -1.048593393186069367e+00 -1.062787193895556870e+00 -1.052717681195112887e+00 -1.053572544070795258e+00 -1.051702154876511086e+00
7.100000000000000533e+00 -1.190829707700534534e+00 -1.081186692636121993e+00 -1.036600867643898916e+00 -1.057157216116861642e+00 -1.041291418262278112e+00 -1.058124109095989418e+00 -1.053383053596470109e+00 -1.053804464194590507e+00 -1.052885330376498230e+00
7.200000000000000178e+00 -1.138829839761998253e+00 -9.748275809513757828e-01 -1.085183185526731542e+00 -1.041261935377481906e+00 -1.054309845377792376e+00 -1.057936665363627071e+00 -1.047902622830654495e+00 -1.052677747571231448e+00 -1.051144095397791745e+00
7.300000000000000711e+00 -9.890833865551050819e-01 -9.308203686560866386e-01 -9.781785459895042667e-01 -1.043870556895754254e+00 -1.043406081593539758e+00 -1.048105120449363215e+00 -1.045197284858940368e+00 -1.043408296636175514e+00 -1.045544343284816380e+00
7.400000000000000355e+00 -1.126457255506144506e+00 -9.609567968469839849e-01 -1.038066994600019610e+00 -1.044887254241746000e+00 -1.056680150091856563e+00 -1.043137562998318835e+00 -1.037332951003182124e+00 -1.036652256112087667e+00 -1.038337223551058397e+00
7.500000000000000000e+00 -1.136937016074303974e+00 -1.032908502108674575e+00 -1.047605138172556627e+00 -1.037782867018404387e+00 -1.033606348360233351e+00 -1.025872444466263023e+00 -1.031296046916684306e+00 -1.026011823239271425e+00 -1.030166845900712724e+00
7.600000000000000533e+00 -9.029450166085056795e-01 -1.025914213528755559e+00 -1.027984180379287737e+00 -1.004873580195799532e+00 -1.021825325117534211e+00 -1.014466474949340391e+00 -1.018708118491506331e+00 -1.017812029532070062e+00 -1.019462177259037095e+00
7.700000000000000178e+00 -8.321053839907759375e-01 -1.084159262465942408e+00 -9.888923045958794011e-01 -1.008937892245596268e+00 -1.008773217841251624e+00 -9.999338275987245117e-01 -1.001107945977623981e+00 -1.004961627104156596e+00 -1.005465711680424201e+00
7.800000000000000711e+00 -9.266609133914230911e-01 -1.002239797381820230e+00 -9.404840488017015554e-01 -1.036924945111666219e+00 -9.839844117574896298e-01 -9.859235766696432535e-01 -9.896082009192789242e-01 -9.925507625544234269e-01 -9.921634994647956507e-01
7.900000000000000355e+00 -9.361630604298528668e-01 -9.783010479510139135e-01 -9.339321770480140117e-01 -9.860021152087083962e-01 -9.845879075783904311e-01 -9.759304366793806196e-01 -9.717618513253873935e-01 -9.736756486321372916e-01 -9.745051809449253311e-01
8.000000000000000000e+00 -7.231114138942977831e-01 -9.657331897367478213e-01 -9.251139085268815787e-01 -9.677988107810185925e-01 -9.559966940547908187e-01 -9.590223325117911424e-01 -9.594387498529637348e-01 -9.556946183593461042e-01 -9.589334224764121117e-01
8.099999999999999645e+00 -1.097612186324718353e+00 -9.150282895337041866e-01 -9.846199315148570497e-01 -9.459115177248944573e-01 -9.368546910478121603e-01 -9.387004521292345860e-01 -9.390385480927495587e-01 -9.396941508582263847e-01 -9.420290768134824688e-01
8.200000000000001066e+00 -7.681243107498555434e-01 -9.494065473523893850e-01 -8.555281701907493375e-01 -9.635886326384831557e-01 -9.264027183878228433e-01 -9.331583147777414711e-01 -9.226317147980970246e-01 -9.227122347576109940e-01 -9.239034694756557142e-01
8.300000000000000711e+00 -7.118551301316912161e-01 -9.256548785441893745e-01 -8.924719906946582126e-01 -9.187508623294137200e-01 -9.235327776090879182e-01 -9.049753884267470738e-01 -9.079321266964753834e-01 -9.017205921715160111e-01 -9.041292848885282840e-01
8.400000000000000355e+00 -7.341671200164578970e-01 -9.365720987359436034e-01 -8.940926936850973616e-01 -8.816293298990898197e-01 -8.932561717706442028e-01 -8.844509141879398628e-01 -8.874298145794772275e-01 -8.862631895930418446e-01 -8.869018604465105371e-01
8.500000000000000000e+00 -7.060656573242707346e-01 -8.369811380993329442e-01 -8.916735146577134952e-01 -8.595146202488235243e-01 -8.718688187935482725e-01 -8.621348785386439006e-01 -8.693094524447727567e-01 -8.685826621102897827e-01 -8.709947738462150424e-01
8.599999999999999645e+00 -1.026735313900585034e+00 -8.400604941855203123e-01 -8.319430806412112522e-01 -8.477329348318365376e-01 -8.542913863054935053e-01 -8.530588237025473752e-01 -8.511788300591003331e-01 -8.516568243756028611e-01 -8.509660544970204521e-01
8.700000000000001066e+00 -7.864451648813224338e-01 -6.792817619326009249e-01 -8.167484593123601755e-01 -8.384202723339329033e-01 -8.525792859313909844e-01 -8.444835116439383116e-01 -8.380347771932037393e-01 -8.343734310609423055e-01 -8.344953401142002347e-01
8.800000000000000711e+00 -7.814966442464702512e-01 -8.417027160542809305e-01 -8.428173352373780070e-01 -7.894727640274055158e-01 -8.257940150460807427e-01 -8.138449581097256802e-01 -8.174756410036004839e-01 -8.174064220477895715e-01 -8.197462835309626827e-01
8.900000000000000355e+00 -9.360251090143665298e-01 -7.741109146943887520e-01 -8.344544138196271499e-01 -8.185341399864621836e-01 -8.110997653795013473e-01 -8.032617036027601687e-01 -8.085214769202172524e-01 -8.057209230445758763e-01 -8.041345257285321679e-01
9.000000000000000000e+00 -7.992003496907611471e-01 -8.194922398230678473e-01 -8.086504029954900696e-01 -7.735151646762323807e-01 -7.978545569891304368e-01 -7.857550423229164860e-01 -7.946601329861820995e-01 -7.926736901437937410e-01 -7.923509669224750862e-01
9.099999999999999645e+00 -9.221202641348494877e-01 -7.887077153254750117e-01 -7.651770771404970972e-01 -7.918282633788384928e-01 -7.821995084484630878e-01 -7.871338129127537497e-01 -7.778514492658433754e-01 -7.795976724364303001e-01 -7.820761838889040973e-01
9.200000000000001066e+00 -6.339223302644629854e-01 -7.577658411805755501e-01 -7.860558277366378466e-01 -7.578188258269359379e-01 -7.592202818228233063e-01 -7.736839800871239126e-01 -7.733491940433044887e-01 -7.738526713274351820e-01 -7.714036656129197311e-01
9.300000000000000711e+00 -7.446952044454512309e-01 -6.564999702516999269e-01 -7.522835465825937762e-01 -7.716962848572218592e-01 -7.639061413459193872e-01 -7.641628101157308395e-01 -7.661318916439344706e-01 -7.654632765691014029e-01 -7.656608658366286235e-01
9.400000000000000355e+00 -6.948402847782708669e-01 -7.100995015449735881e-01 -8.047178194280776298e-01 -7.671657429743775625e-01 -7.669792821905262459e-01 -7.623769996033813445e-01 -7.585276353213650236e-01 -7.631346550122399819e-01 -7.570890804173181499e-01
9.500000000000000000e+00 -6.930108400180599038e-01 -8.585880110862192938e-01 -7.740281138605664690e-01 -7.551527883266919705e-01 -7.803409211108010002e-01 -7.498923611450772908e-01 -7.552377156248163415e-01 -7.602337529263363258e-01 -7.596563259700926940e-01
9.600000000000001421e+00 -7.018035627083096806e-01 -7.196218888020622373e-01 -7.436059389472869929e-01 -7.595023602671658880e-01 -7.476767104988277790e-01 -7.546466067117442167e-01 -7.599464642115545399e-01 -7.569159595116434769e-01 -7.575540287928704819e-01
9.700000000000001066e+00 -7.321380601011205913e-01 -7.609311352078453883e-01 -7.868080248871334170e-01 -7.589684602030311034e-01 -7.799483748717918052e-01 -7.656507991382993650e-01 -7.603425294929923028e-01 -7.609640698672238690e-01 -7.617464037930254950e-01
9.800000000000000711e+00 -6.659206968854602948e-01 -6.569550699167119312e-01 -7.431499451960892344e-01 -7.580722998641461485e-01 -7.664444113324891950e-01 -7.558705943263190896e-01 -7.644137675474685922e-01 -7.641319847274087307e-01 -7.663487256406034120e-01
9.900000000000000355e+00 -8.284439719602847418e-01 -7.253080917338685651e-01 -7.611510757711211772e-01 -7.854975309141045692e-01 -7.653760217065804783e-01 -7.705794708112916336e-01 -7.709007182973482974e-01 -7.726715203525231779e-01 -7.722624705843632587e-01
1.000000000000000000e+01 -7.622519821567889098e-01 -6.842323723896459597e-01 -8.116784964541851055e-01 -7.769711811843412752e-01 -7.786971845475737508e-01 -7.730550149212299660e-01 -7.800875851122117677e-01 -7.822620461176484907e-01 -7.831852505647736162e-01
